,Requirement,Name of Doc,Req/Not Req
257,The MultiMahjongServer will contain a High Scores list with the names and scores of the top MultiMahjong players.,multi-mahjong.pdf,Req
258,The MultiMahjongServer will allow players on MultiMahjongClient programs to chat with each other in real time.,multi-mahjong.pdf,Req
259,The MultiMahjongServer will allow players on MultiMahjongClient programs to modify their own names and icons during gameplay (as opposed to only at the beginning).,multi-mahjong.pdf,Req
260,The MultiMahjongServer will support an architecture whereby all Computer Opponents (CO) required will reside on it instead of on the MultiMahjongClient programs.,multi-mahjong.pdf,Req
261,The MultiMahjongServer will have a graphical user interface with which the administrator of the server can get log information and change game settings.,multi-mahjong.pdf,Req
262,The MultiMahjongServer will be able to save preferences to a file and read from that file at start-up.,multi-mahjong.pdf,Req
263,"When the user begins the MultiMahjongClient program, they will be able to choose to create a new multi player game, to create a new single player game, to join an existing multi player game, or to quit the program. ",multi-mahjong.pdf,Req
264,"That is, it will be able to relay data received from one MultiMahjongClient to other MultiMahjongClients that request it.",multi-mahjong.pdf,Req
265,"When a user creates a new multi player game, they must: enter their name, choose an icon from a predetermined list, decide the number of human and computer opponents they want, as any game of Mahjong requires 4 players, the MultiMahjongClient will limit the user to choosing 4 players in tota, set the score limit for winning a hand of Mahjong. When all the necessary human players have joined the game, the user may choose to begin the game.",multi-mahjong.pdf,Req
266,The MultiMahjongClient must send this game initialisation information to the MultiMahjongServer so that the MultiMahjongServer can create a new game.,multi-mahjong.pdf,Req
267,"The processing for any Computer Opponents (CO) will be done by the MultiMahjongClient program. In a single player game, the MultiMahjongClient will need to process for 3 COs. In a multi player game with 2 human players, each MultiMahjongClient will support 1 CO. In a multi player game with 3 human players, only 1 of the 3 MultiMahjongClients will support a CO. Obviously, in a multi player game with 4 human players, no CO is required.",multi-mahjong.pdf,Req
