brd_id,section,sentence,citation_count,source_type,cited_snippet_ids,annotator1_verdict,annotator1_notes,snippet_1,snippet_2,snippet_3
6o0okGXwxd7dVXhsunbN,functionalReqs,FR-011: The system shall allow an authorized user to specify the target audience for a popup box.,1,email,['31haAP3sPLSNPPFY2Yzt'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Unfortun

Subject: Re: Popup Text
sounds good




David Forster@ENRON
10/12/2000 01:32 PM
To: Savita Puthigai/NA/Enron@Enron, Andy Zipper/Corp/Enron@Enron, Kal 
Shah/HOU/ECT@ECT
cc: John Arnold/HOU/ECT@ECT 
Subject: Popup Text


I would like to put the following text into a popup box which will appear 
once to all users of EnronOnli

Subject: 
John:
Please call Lavorato's secretary, Kim, and schedule a time to talk with John 
ASAP. 
Thanks,
John

Subject: Re: SMUD deal Asian options
I can do it either way but would much rather just make it the simple average 
of prices, 5 per week.",,
6o0okGXwxd7dVXhsunbN,functionalReqs,FR-012: The system shall render popup boxes on the EnronOnli platform.,1,email,['31haAP3sPLSNPPFY2Yzt'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Unfortun

Subject: Re: Popup Text
sounds good




David Forster@ENRON
10/12/2000 01:32 PM
To: Savita Puthigai/NA/Enron@Enron, Andy Zipper/Corp/Enron@Enron, Kal 
Shah/HOU/ECT@ECT
cc: John Arnold/HOU/ECT@ECT 
Subject: Popup Text


I would like to put the following text into a popup box which will appear 
once to all users of EnronOnli

Subject: 
John:
Please call Lavorato's secretary, Kim, and schedule a time to talk with John 
ASAP. 
Thanks,
John

Subject: Re: SMUD deal Asian options
I can do it either way but would much rather just make it the simple average 
of prices, 5 per week.",,
6o0okGXwxd7dVXhsunbN,nfrReqs,NFR-001: [Usability] - The system shall display the popup box to each user only once.,1,email,['31haAP3sPLSNPPFY2Yzt'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Unfortun

Subject: Re: Popup Text
sounds good




David Forster@ENRON
10/12/2000 01:32 PM
To: Savita Puthigai/NA/Enron@Enron, Andy Zipper/Corp/Enron@Enron, Kal 
Shah/HOU/ECT@ECT
cc: John Arnold/HOU/ECT@ECT 
Subject: Popup Text


I would like to put the following text into a popup box which will appear 
once to all users of EnronOnli

Subject: 
John:
Please call Lavorato's secretary, Kim, and schedule a time to talk with John 
ASAP. 
Thanks,
John

Subject: Re: SMUD deal Asian options
I can do it either way but would much rather just make it the simple average 
of prices, 5 per week.",,
6o0okGXwxd7dVXhsunbN,nfrReqs,NFR-002: [Scalability] - The system shall be capable of displaying the popup box simultaneously to all active users of EnronOnline.,1,email,['31haAP3sPLSNPPFY2Yzt'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Unfortun

Subject: Re: Popup Text
sounds good




David Forster@ENRON
10/12/2000 01:32 PM
To: Savita Puthigai/NA/Enron@Enron, Andy Zipper/Corp/Enron@Enron, Kal 
Shah/HOU/ECT@ECT
cc: John Arnold/HOU/ECT@ECT 
Subject: Popup Text


I would like to put the following text into a popup box which will appear 
once to all users of EnronOnli

Subject: 
John:
Please call Lavorato's secretary, Kim, and schedule a time to talk with John 
ASAP. 
Thanks,
John

Subject: Re: SMUD deal Asian options
I can do it either way but would much rather just make it the simple average 
of prices, 5 per week.",,
6o0okGXwxd7dVXhsunbN,nfrReqs,NFR-003: [Usability] - The system shall default the 'time open' setting for limit orders to 12 hours when a customer opens the limit order box.,1,email,['d8PtmLKzOptqc2Pkgecz'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"I've certainly had some 
troubles this quarter.   I do appreciate your offer but I don't want to take 
away from the amazing year you've had so far.   Maybe you should come trade 
this... 
John




Jim Schwieger
12/06/2000 05:42 PM
To: John Ar

Subject: 
Dave:
A couple things about the limit orders:

1:  When a customer opens up the limit order box, I think the time open 
should default to 12 hours.   We want the orders open as long as possible.   
Now, it is more work to keep the order open for 12 hours than for 1 hour.   
Traditionally, limit orders 

Subject: 
I spoke to Alfred Pennisi from MG today.   MG clears their own trades and 
maybe some for other customers.   He indicated that his cost for clearing is 
$3. 05 round turn.",,
6o0okGXwxd7dVXhsunbN,nfrReqs,NFR-004: [Usability] - The system shall allow limit orders to remain open for the longest possible duration.,1,email,['d8PtmLKzOptqc2Pkgecz'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"I've certainly had some 
troubles this quarter.   I do appreciate your offer but I don't want to take 
away from the amazing year you've had so far.   Maybe you should come trade 
this... 
John




Jim Schwieger
12/06/2000 05:42 PM
To: John Ar

Subject: 
Dave:
A couple things about the limit orders:

1:  When a customer opens up the limit order box, I think the time open 
should default to 12 hours.   We want the orders open as long as possible.   
Now, it is more work to keep the order open for 12 hours than for 1 hour.   
Traditionally, limit orders 

Subject: 
I spoke to Alfred Pennisi from MG today.   MG clears their own trades and 
maybe some for other customers.   He indicated that his cost for clearing is 
$3. 05 round turn.",,
6o0okGXwxd7dVXhsunbN,nfrReqs,NFR-005: [Availability] - The system shall ensure the popup box is reliably displayed to all users upon their initial interaction with EnronOnline.,1,email,['31haAP3sPLSNPPFY2Yzt'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Unfortun

Subject: Re: Popup Text
sounds good




David Forster@ENRON
10/12/2000 01:32 PM
To: Savita Puthigai/NA/Enron@Enron, Andy Zipper/Corp/Enron@Enron, Kal 
Shah/HOU/ECT@ECT
cc: John Arnold/HOU/ECT@ECT 
Subject: Popup Text


I would like to put the following text into a popup box which will appear 
once to all users of EnronOnli

Subject: 
John:
Please call Lavorato's secretary, Kim, and schedule a time to talk with John 
ASAP. 
Thanks,
John

Subject: Re: SMUD deal Asian options
I can do it either way but would much rather just make it the simple average 
of prices, 5 per week.",,
6o0okGXwxd7dVXhsunbN,nfrReqs,NFR-006: [Usability] - The system shall present popup text in a clear and easily readable format.,1,email,['31haAP3sPLSNPPFY2Yzt'],PARTIALLY,Auto-annotated with 1 source(s) from Firestore,"Unfortun

Subject: Re: Popup Text
sounds good




David Forster@ENRON
10/12/2000 01:32 PM
To: Savita Puthigai/NA/Enron@Enron, Andy Zipper/Corp/Enron@Enron, Kal 
Shah/HOU/ECT@ECT
cc: John Arnold/HOU/ECT@ECT 
Subject: Popup Text


I would like to put the following text into a popup box which will appear 
once to all users of EnronOnli

Subject: 
John:
Please call Lavorato's secretary, Kim, and schedule a time to talk with John 
ASAP. 
Thanks,
John

Subject: Re: SMUD deal Asian options
I can do it either way but would much rather just make it the simple average 
of prices, 5 per week.",,
6o0okGXwxd7dVXhsunbN,nfrReqs,NFR-007: [Usability] - The system shall ensure the popup box does not obstruct critical user interface elements.,1,email,['31haAP3sPLSNPPFY2Yzt'],PARTIALLY,Auto-annotated with 1 source(s) from Firestore,"Unfortun

Subject: Re: Popup Text
sounds good




David Forster@ENRON
10/12/2000 01:32 PM
To: Savita Puthigai/NA/Enron@Enron, Andy Zipper/Corp/Enron@Enron, Kal 
Shah/HOU/ECT@ECT
cc: John Arnold/HOU/ECT@ECT 
Subject: Popup Text


I would like to put the following text into a popup box which will appear 
once to all users of EnronOnli

Subject: 
John:
Please call Lavorato's secretary, Kim, and schedule a time to talk with John 
ASAP. 
Thanks,
John

Subject: Re: SMUD deal Asian options
I can do it either way but would much rather just make it the simple average 
of prices, 5 per week.",,
6o0okGXwxd7dVXhsunbN,nfrReqs,NFR-008: [Availability] - The system shall reliably maintain the state of open limit orders for their entire configured duration.,1,email,['d8PtmLKzOptqc2Pkgecz'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"I've certainly had some 
troubles this quarter.   I do appreciate your offer but I don't want to take 
away from the amazing year you've had so far.   Maybe you should come trade 
this... 
John




Jim Schwieger
12/06/2000 05:42 PM
To: John Ar

Subject: 
Dave:
A couple things about the limit orders:

1:  When a customer opens up the limit order box, I think the time open 
should default to 12 hours.   We want the orders open as long as possible.   
Now, it is more work to keep the order open for 12 hours than for 1 hour.   
Traditionally, limit orders 

Subject: 
I spoke to Alfred Pennisi from MG today.   MG clears their own trades and 
maybe some for other customers.   He indicated that his cost for clearing is 
$3. 05 round turn.",,
cwdFaJr0bdYhEGiOTbqk,functionalReqs,"FR-001: The system shall identify units 33, 34, 35, and 42 as at risk for collapse.",1,email,['YY14sMMTxAy95ghFtiZT'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"From the memo from the city it sounds like 33,34,35, and 42 are the units that are at risk for collapse.   I don't want to pay for any discretionary work.   Also, I am still waiting for a quot

Subject: RE: FERC REQUEST - PLEASE COORDINATE WITH LEGAL AND BUSINESS
Jim,

I read through the data request.   We cannot provide several of the items that they requested.   We do not break out our california deals into separate transport and commodity components.   Also the majortiy of our buys and sells net out without exchanging actual transport contract numbers.   I kn

Subject: RE: California Update 5/22/01
Kristin,

Have you seen any studies associated with the opinions that the $12B is not enough.",,
cwdFaJr0bdYhEGiOTbqk,functionalReqs,FR-002: The system shall prevent payment for discretionary work.,1,email,['YY14sMMTxAy95ghFtiZT'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"From the memo from the city it sounds like 33,34,35, and 42 are the units that are at risk for collapse.   I don't want to pay for any discretionary work.   Also, I am still waiting for a quot

Subject: RE: FERC REQUEST - PLEASE COORDINATE WITH LEGAL AND BUSINESS
Jim,

I read through the data request.   We cannot provide several of the items that they requested.   We do not break out our california deals into separate transport and commodity components.   Also the majortiy of our buys and sells net out without exchanging actual transport contract numbers.   I kn

Subject: RE: California Update 5/22/01
Kristin,

Have you seen any studies associated with the opinions that the $12B is not enough.",,
cwdFaJr0bdYhEGiOTbqk,functionalReqs,FR-003: The system shall track the status of quotes.,1,email,['YY14sMMTxAy95ghFtiZT'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"From the memo from the city it sounds like 33,34,35, and 42 are the units that are at risk for collapse.   I don't want to pay for any discretionary work.   Also, I am still waiting for a quot

Subject: RE: FERC REQUEST - PLEASE COORDINATE WITH LEGAL AND BUSINESS
Jim,

I read through the data request.   We cannot provide several of the items that they requested.   We do not break out our california deals into separate transport and commodity components.   Also the majortiy of our buys and sells net out without exchanging actual transport contract numbers.   I kn

Subject: RE: California Update 5/22/01
Kristin,

Have you seen any studies associated with the opinions that the $12B is not enough.",,
cwdFaJr0bdYhEGiOTbqk,functionalReqs,FR-004: The system shall not break out California deals into separate transport and commodity components.,1,email,['YY14sMMTxAy95ghFtiZT'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"From the memo from the city it sounds like 33,34,35, and 42 are the units that are at risk for collapse.   I don't want to pay for any discretionary work.   Also, I am still waiting for a quot

Subject: RE: FERC REQUEST - PLEASE COORDINATE WITH LEGAL AND BUSINESS
Jim,

I read through the data request.   We cannot provide several of the items that they requested.   We do not break out our california deals into separate transport and commodity components.   Also the majortiy of our buys and sells net out without exchanging actual transport contract numbers.   I kn

Subject: RE: California Update 5/22/01
Kristin,

Have you seen any studies associated with the opinions that the $12B is not enough.",,
cwdFaJr0bdYhEGiOTbqk,functionalReqs,FR-005: The system shall support the signing and faxing of necessary contracts.,1,email,['93wYImuwPI8DojPnqJ08'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"This allows Accenture to have a completed project and no more cash goes out the door. 

The effort from the SME's should be co

Subject: RE: Bishops Corner
Greg,

I would rather sign and fax copies of the necessary contracts then follow up with originals through the mail.   

Phillip

 -----Original Message-----
From: 	""Greg Thorse"" <gthorse@keyad. com>@ENRON  
Sent:	Monday, October 29, 2001 11:00 AM
To:	Allen, Phillip K. 
Subject:	Bishops Corner

Phillip

Subject: 
Jacques,

I need to pull together the Bishops Corner organization documents so we can close on the bank loan.   Did Keith and I take the originals or did we leave them with you?   I know we still need to issue the shares for the GP. 

Please drop me a note. 

Phillip Allen

Subject: 
Jeff,

I reviewed your revised offer sheet.",,
cwdFaJr0bdYhEGiOTbqk,functionalReqs,FR-006: The system shall process employee promotion approvals.,1,email,['9N8CbyV0YTEtCq5WRVcY'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Ray

-----------------

Subject: FW: Promotion Approval


 -----Original Message-----
From: 	Yeverino, Norma  
Sent:	Friday, July 27, 2001 5:06 PM
To:	Allen, Phillip K. 
Subject:	Promotion Approval 

This message is sent to you on behalf of Robert Jones, Human Resources. 

The following employee has been approved for promotion. 

Employee			Current Job Titl

Subject: RE:
Jacques,

If your schedule permits, 4pm or later today would work for us.   

Phillip

 -----Original Message-----
From: 	JacquesTC@aol. com@ENRON [mailto:IMCEANOTES-JacquesTC+40aol+2Ecom+40ENRON@ENRON. com] 
Sent:	Saturday, July 28, 2001 9:20 AM
To:	Allen, Phillip K.",,
cwdFaJr0bdYhEGiOTbqk,functionalReqs,FR-007: The system shall record approved employee promotions.,1,email,['9N8CbyV0YTEtCq5WRVcY'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Ray

-----------------

Subject: FW: Promotion Approval


 -----Original Message-----
From: 	Yeverino, Norma  
Sent:	Friday, July 27, 2001 5:06 PM
To:	Allen, Phillip K. 
Subject:	Promotion Approval 

This message is sent to you on behalf of Robert Jones, Human Resources. 

The following employee has been approved for promotion. 

Employee			Current Job Titl

Subject: RE:
Jacques,

If your schedule permits, 4pm or later today would work for us.   

Phillip

 -----Original Message-----
From: 	JacquesTC@aol. com@ENRON [mailto:IMCEANOTES-JacquesTC+40aol+2Ecom+40ENRON@ENRON. com] 
Sent:	Saturday, July 28, 2001 9:20 AM
To:	Allen, Phillip K.",,
